job_id,title,company_profile,location,employment_type,salary_range,max_salary,fraudulent,Fraud_Label,trust_score,risk_level,missing_fields,scam_keyword_count,has_company,has_company_logo,is_wfh,salary_anomaly,description_length,Work_Type,Company_Status,Salary_Status
580,Bitcoin Trading Expert Needed,Anonymous,Online,Part-time,181776-267428,267428,1,Fake,20,High Risk,1,5,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
581,Customer Support Agent,Microsoft India,Delhi,Full-time,42883-86246,86246,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
582,Unlimited Income Opportunity,Anonymous,Work From Home,Temporary,367048-661767,661767,1,Fake,25,High Risk,0,5,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
583,DevOps Engineer,Wipro,Kolkata,Part-time,81021-118827,118827,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
584,Operations Manager,Swiggy,Kolkata,Contract,100381-132342,132342,0,Real,100,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
585,Project Manager,Oracle India,Ahmedabad,Contract,106489-149679,149679,0,Real,100,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
586,HR Specialist,Microsoft India,Gurgaon,Part-time,86372-114913,114913,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
587,Operations Manager,Amazon India,Bengaluru,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
588,Unlimited Income Opportunity,,Anywhere,Other,100703-258324,258324,1,Fake,0,High Risk,4,2,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
589,Financial Analyst,Zomato,Pune,Contract,57175-94348,94348,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
590,UI/UX Designer,Accenture,Chennai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
591,Unlimited Income Opportunity,,Online,Other,137285-200668,200668,1,Fake,0,High Risk,3,2,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
592,Sales Executive,Microsoft India,Delhi,Contract,62997-99681,99681,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
593,Bitcoin Trading Expert Needed,,Work From Home,Other,64383-197078,197078,1,Fake,6,High Risk,2,3,0,0,1,0,141,Work From Home,No Company,Normal Salary
594,Data Analyst,Microsoft India,Chennai,Contract,55948-75700,75700,0,Real,90,Low Risk,0,0,1,0,0,0,164,On-site,Has Company,Normal Salary
595,Envelope Stuffing Job – High Pay,Anonymous,Work From Home,Temporary,99384-265815,265815,1,Fake,31,High Risk,2,3,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
596,Financial Analyst,IBM India,Delhi,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
597,Envelope Stuffing Job – High Pay,,Anywhere,Part-time,67150-281019,281019,1,Fake,0,High Risk,2,3,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
598,Unlimited Income Opportunity,,Online,Other,185370-394641,394641,1,Fake,0,High Risk,2,4,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
599,Operations Manager,HDFC Bank,Bengaluru,Full-time,32355-45117,45117,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
600,Sales Executive,IBM India,Noida,Contract,,0,0,Real,85,Low Risk,1,0,1,0,1,0,275,Work From Home,Has Company,Normal Salary
601,Project Manager,HDFC Bank,Pune,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
602,Project Manager,Wipro,Bengaluru,Contract,,0,0,Real,95,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
603,Marketing Manager,Wipro,Gurgaon,Contract,,0,0,Real,95,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
604,Data Analyst,HCL Technologies,Bengaluru,Temporary,,0,0,Real,85,Low Risk,2,0,1,1,0,0,275,On-site,Has Company,Normal Salary
605,Product Manager,Infosys,Ahmedabad,Temporary,33535-53463,53463,0,Real,85,Low Risk,0,0,1,0,1,0,164,Work From Home,Has Company,Normal Salary
606,Customer Support Agent,Oracle India,Chennai,Full-time,71766-111232,111232,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
607,HR Specialist,Zomato,Ahmedabad,Temporary,63859-103234,103234,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
608,Marketing Manager,Cognizant,Ahmedabad,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
609,Customer Support Agent,Swiggy,Kolkata,Contract,73829-106630,106630,0,Real,90,Low Risk,0,0,1,0,1,0,221,Work From Home,Has Company,Normal Salary
610,Secret Shopper – $500/day,,Remote,Other,90029-154466,154466,1,Fake,6,High Risk,2,3,0,0,1,0,135,Work From Home,No Company,Normal Salary
611,Sales Executive,Flipkart,Gurgaon,Temporary,,0,0,Real,75,Low Risk,2,0,1,0,0,0,275,On-site,Has Company,Normal Salary
612,Graphic Designer,HDFC Bank,Noida,Contract,79516-96589,96589,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
613,Data Analyst,HDFC Bank,Ahmedabad,Part-time,91994-112152,112152,0,Real,90,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
614,Marketing Manager,HDFC Bank,Ahmedabad,Part-time,,0,0,Real,80,Low Risk,1,0,1,0,0,0,164,On-site,Has Company,Normal Salary
615,Urgent – Wire Transfer Specialist,,Remote,Temporary,107027-404069,404069,1,Fake,0,High Risk,3,4,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
616,Urgent – Wire Transfer Specialist,,Remote,Temporary,155936-295875,295875,1,Fake,0,High Risk,3,5,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
617,Financial Analyst,Oracle India,Chennai,Part-time,47287-64183,64183,0,Real,80,Low Risk,1,0,1,0,0,0,275,On-site,Has Company,Normal Salary
618,Operations Manager,Wipro,Chennai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
619,Project Manager,Infosys,Chennai,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
620,Customer Support Agent,HDFC Bank,Noida,Full-time,32625-55487,55487,0,Real,100,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
621,Be Your Own Boss – Immediate Hire,,Online,Part-time,138623-429343,429343,1,Fake,0,High Risk,2,5,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
622,Operations Manager,IBM India,Mumbai,Contract,74150-103824,103824,0,Real,85,Low Risk,1,0,1,0,0,0,164,On-site,Has Company,Normal Salary
623,Financial Analyst,Flipkart,Delhi,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
624,Sales Executive,IBM India,Pune,Part-time,117495-134049,134049,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
625,Be Your Own Boss – Immediate Hire,Anonymous,Work From Home,Part-time,423398-527823,527823,1,Fake,21,High Risk,4,3,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
626,Make Money Fast – Part Time,Anonymous,Work From Home,Other,135404-185417,185417,1,Fake,56,Medium Risk,0,3,1,0,1,0,141,Work From Home,Has Company,Normal Salary
627,Data Analyst,Cognizant,Hyderabad,Contract,106701-124264,124264,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
628,Content Writer,Microsoft India,Kolkata,Contract,111598-133703,133703,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
629,Sales Executive,TCS,Gurgaon,Temporary,53853-96792,96792,0,Real,95,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
630,Data Analyst,Swiggy,Kolkata,Full-time,46943-91736,91736,0,Real,100,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
631,Sales Executive,IBM India,Bengaluru,Temporary,68754-96012,96012,0,Real,95,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
632,Envelope Stuffing Job – High Pay,,Work From Home,Other,159219-383805,383805,1,Fake,0,High Risk,2,2,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
633,HR Specialist,Oracle India,Mumbai,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
634,Business Analyst,Swiggy,Delhi,Part-time,,0,0,Real,85,Low Risk,2,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
635,Marketing Manager,Zomato,Gurgaon,Temporary,73036-103068,103068,0,Real,95,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
636,Operations Manager,,Chennai,Contract,85524-125296,125296,0,Real,45,Medium Risk,1,0,0,0,1,0,194,Work From Home,No Company,Normal Salary
637,Urgent – Wire Transfer Specialist,,Work From Home,Other,93885-254349,254349,1,Fake,0,High Risk,2,3,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
638,Bitcoin Trading Expert Needed,Anonymous,Anywhere,Other,109605-348737,348737,1,Fake,29,High Risk,3,2,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
639,Data Analyst,IBM India,Kolkata,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
640,Sales Executive,Flipkart,Bengaluru,Contract,69477-87922,87922,0,Real,95,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
641,Bitcoin Trading Expert Needed,,Work From Home,Temporary,61744-179538,179538,1,Fake,0,High Risk,1,5,0,0,1,0,153,Work From Home,No Company,Normal Salary
642,Data Analyst,Flipkart,Ahmedabad,Temporary,,0,0,Real,85,Low Risk,2,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
643,Marketing Manager,HCL Technologies,Delhi,Contract,,0,0,Real,95,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
644,Bitcoin Trading Expert Needed,,Work From Home,Temporary,135155-404761,404761,1,Fake,0,High Risk,1,5,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
645,Online Data Entry – $80/hr,Anonymous,Online,Temporary,444003-688469,688469,1,Fake,39,Medium Risk,2,2,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
646,Envelope Stuffing Job – High Pay,Anonymous,Anywhere,Part-time,409398-525653,525653,1,Fake,44,Medium Risk,1,2,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
647,Software Engineer,Oracle India,Kolkata,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
648,Graphic Designer,IBM India,Hyderabad,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
649,Financial Analyst,HCL Technologies,Kolkata,Temporary,97093-144089,144089,0,Real,80,Low Risk,1,0,1,0,1,0,194,Work From Home,Has Company,Normal Salary
650,Business Analyst,Flipkart,Delhi,Contract,,0,0,Real,85,Low Risk,1,0,1,0,1,0,221,Work From Home,Has Company,Normal Salary
651,Unlimited Income Opportunity,,Anywhere,Temporary,174623-395595,395595,1,Fake,0,High Risk,3,5,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
652,Data Analyst,Microsoft India,Noida,Part-time,34784-71836,71836,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
653,Operations Manager,,Bengaluru,Full-time,100729-148289,148289,0,Real,45,Medium Risk,1,0,0,0,1,0,164,Work From Home,No Company,Normal Salary
654,Data Analyst,Wipro,Mumbai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
655,Envelope Stuffing Job – High Pay,,Remote,Temporary,87055-230205,230205,1,Fake,0,High Risk,5,1,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
656,Sales Executive,Oracle India,Mumbai,Temporary,119167-142628,142628,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
657,Sales Executive,Flipkart,Delhi,Full-time,114657-146357,146357,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
658,Envelope Stuffing Job – High Pay,,Anywhere,Temporary,190877-473460,473460,1,Fake,2,High Risk,3,1,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
659,HR Specialist,Infosys,Chennai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
660,Product Manager,Cognizant,Gurgaon,Temporary,58208-77003,77003,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
661,Project Manager,Zomato,Mumbai,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
662,Software Engineer,Flipkart,Kolkata,Part-time,63010-78394,78394,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
663,DevOps Engineer,Swiggy,Delhi,Contract,81915-123450,123450,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
664,Content Writer,Wipro,Delhi,Contract,62858-104927,104927,0,Real,95,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
665,Data Analyst,Infosys,Noida,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
666,Urgent – Wire Transfer Specialist,Anonymous,Remote,Part-time,63491-232770,232770,1,Fake,26,High Risk,3,3,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
667,Data Analyst,HDFC Bank,Hyderabad,Part-time,97286-116942,116942,0,Real,90,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
668,Be Your Own Boss – Immediate Hire,Anonymous,Work From Home,Temporary,146164-403956,403956,1,Fake,10,High Risk,3,5,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
669,Business Analyst,Paytm,Gurgaon,Full-time,,0,0,Real,90,Low Risk,2,0,1,1,0,0,194,On-site,Has Company,Normal Salary
670,Financial Analyst,IBM India,Mumbai,Full-time,100381-127867,127867,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
671,Content Writer,HCL Technologies,Pune,Part-time,89850-116464,116464,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
672,Unlimited Income Opportunity,Anonymous,Anywhere,Temporary,160998-368270,368270,1,Fake,44,Medium Risk,1,2,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
673,HR Specialist,Amazon India,Delhi,Part-time,48546-84765,84765,0,Real,85,Low Risk,0,0,1,0,0,0,194,On-site,Has Company,Normal Salary
674,HR Specialist,HCL Technologies,Bengaluru,Full-time,,0,0,Real,90,Low Risk,2,0,1,1,0,0,275,On-site,Has Company,Normal Salary
675,Product Manager,HCL Technologies,Mumbai,Full-time,112090-143998,143998,0,Real,100,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
676,Graphic Designer,Paytm,Pune,Full-time,62347-88229,88229,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
677,Project Manager,Oracle India,Kolkata,Temporary,87778-104945,104945,0,Real,95,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
678,Customer Support Agent,Wipro,Ahmedabad,Full-time,50079-63389,63389,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
679,Graphic Designer,,Mumbai,Full-time,73915-119243,119243,0,Real,55,Medium Risk,1,0,0,0,0,0,164,On-site,No Company,Normal Salary
680,Urgent – Wire Transfer Specialist,Anonymous,Anywhere,Temporary,97068-251192,251192,1,Fake,12,High Risk,1,6,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
681,Graphic Designer,Swiggy,Hyderabad,Full-time,36737-53448,53448,0,Real,95,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
682,DevOps Engineer,Accenture,Gurgaon,Temporary,88748-112126,112126,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
683,DevOps Engineer,Accenture,Pune,Full-time,114390-134605,134605,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
684,Bitcoin Trading Expert Needed,,Remote,Temporary,67257-185053,185053,1,Fake,3,High Risk,2,4,0,0,1,0,135,Work From Home,No Company,Normal Salary
685,Work From Home – Earn $5000/week,,Online,Part-time,137299-397201,397201,1,Fake,0,High Risk,3,4,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
686,Online Data Entry – $80/hr,,Remote,Other,63060-261361,261361,1,Fake,0,High Risk,3,4,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
687,Easy Money – No Experience Needed,,Remote,Part-time,76635-172087,172087,1,Fake,0,High Risk,4,4,0,0,1,0,141,Work From Home,No Company,Normal Salary
688,Be Your Own Boss – Immediate Hire,Anonymous,Anywhere,Other,332617-605599,605599,1,Fake,10,High Risk,2,5,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
689,UI/UX Designer,Zomato,Gurgaon,Part-time,82488-93171,93171,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
690,Urgent – Wire Transfer Specialist,,Online,Temporary,154974-416488,416488,1,Fake,0,High Risk,1,5,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
691,Graphic Designer,Infosys,Noida,Full-time,,0,0,Real,90,Low Risk,2,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
692,Marketing Manager,TCS,Pune,Contract,95592-118925,118925,0,Real,85,Low Risk,1,0,1,0,1,0,221,Work From Home,Has Company,Normal Salary
693,Customer Support Agent,IBM India,Noida,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
694,Operations Manager,Wipro,Ahmedabad,Temporary,112483-145886,145886,0,Real,85,Low Risk,0,0,1,0,0,0,275,On-site,Has Company,Normal Salary
695,Operations Manager,HCL Technologies,Pune,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
696,Unlimited Income Opportunity,Anonymous,Remote,Other,166509-410203,410203,1,Fake,28,High Risk,0,4,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
697,DevOps Engineer,Cognizant,Pune,Full-time,93527-126073,126073,0,Real,90,Low Risk,0,0,1,0,0,0,221,On-site,Has Company,Normal Salary
698,Operations Manager,,Ahmedabad,Part-time,,0,0,Real,35,Medium Risk,2,0,0,0,1,0,164,Work From Home,No Company,Normal Salary
699,HR Specialist,Flipkart,Kolkata,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
700,Data Analyst,Cognizant,Chennai,Full-time,101932-151835,151835,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
701,Unlimited Income Opportunity,,Remote,Part-time,116690-384640,384640,1,Fake,0,High Risk,3,3,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
702,Envelope Stuffing Job – High Pay,,Anywhere,Other,124793-405921,405921,1,Fake,0,High Risk,1,4,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
703,Project Manager,HCL Technologies,Bengaluru,Part-time,51270-68141,68141,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
704,Work From Home – Earn $5000/week,,Online,Part-time,133322-397786,397786,1,Fake,0,High Risk,2,4,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
705,Marketing Manager,Accenture,Mumbai,Part-time,90981-119831,119831,0,Real,90,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
706,Be Your Own Boss – Immediate Hire,,Anywhere,Other,124773-339585,339585,1,Fake,0,High Risk,2,5,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
707,Project Manager,Amazon India,Delhi,Contract,57111-103297,103297,0,Real,100,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
708,Graphic Designer,HDFC Bank,Mumbai,Temporary,92324-124259,124259,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
709,Financial Analyst,Zomato,Chennai,Part-time,,0,0,Real,85,Low Risk,2,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
710,Data Analyst,Oracle India,Pune,Contract,31214-60769,60769,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
711,Marketing Manager,Paytm,Bengaluru,Part-time,,0,0,Real,85,Low Risk,2,0,1,1,0,0,194,On-site,Has Company,Normal Salary
712,Project Manager,Wipro,Ahmedabad,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
713,Graphic Designer,Microsoft India,Pune,Part-time,51065-68945,68945,0,Real,90,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
714,Operations Manager,Flipkart,Kolkata,Part-time,,0,0,Real,80,Low Risk,1,0,1,0,0,0,275,On-site,Has Company,Normal Salary
715,Operations Manager,Amazon India,Pune,Contract,32615-81030,81030,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
716,Data Analyst,HDFC Bank,Delhi,Full-time,115890-135982,135982,0,Real,95,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
717,Urgent – Wire Transfer Specialist,Anonymous,Online,Temporary,378486-540400,540400,1,Fake,31,High Risk,2,3,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
718,Business Analyst,Infosys,Delhi,Contract,44663-59594,59594,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
719,Product Manager,Accenture,Ahmedabad,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
720,Operations Manager,Paytm,Gurgaon,Contract,51410-70419,70419,0,Real,100,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
721,UI/UX Designer,Paytm,Hyderabad,Contract,69361-85384,85384,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
